Date,Traded Companies,Stock Symbol,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.,Sector
2021-05-31,Mirmire Microfinance Development Bank Ltd.,MMFDB,96,1688.0,1650.0,1663.0,6935.0,11537785.0,1669.0,-6.0,Microfinance
2021-05-31,Miteri Development Bank Limited,MDB,262,520.0,478.0,483.0,47150.0,22909707.0,502.0,-19.0,Development Banks
2021-05-31,Mithila LaghuBitta Bittiya Sanstha Limited,MLBBL,153,2320.0,2193.0,2230.0,11463.0,25636069.0,2306.0,-76.0,Microfinance
2021-05-31,Mountain Energy Nepal Limited,MEN,472,820.0,788.0,790.0,30437.0,24281081.0,807.0,-17.0,Hydro Power
2021-05-31,Mountain Hydro Nepal Limited,MHNL,489,388.0,354.0,360.0,72288.0,26624244.0,392.0,-32.0,Hydro Power
2021-05-31,Muktinath Bikas Bank Ltd.,MNBBL,1266,545.0,511.0,515.0,195702.0,102449934.0,528.0,-13.0,Development Banks
2021-05-31,Multipurpose Finance Company Limited,MPFL,238,325.0,302.0,307.0,51103.0,16112560.0,314.0,-7.0,Finance
2021-05-31,NABIL BALANCED FUND-2,NBF2,61,13.08,12.82,12.82,640150.0,8345308.5,13.0,-0.18,Mutual Fund
2021-05-31,Nabil Bank Limited,NABIL,1121,1312.0,1282.0,1285.0,123090.0,159328671.0,1300.0,-15.0,Commercial Banks
2021-05-31,Nabil Equity Fund,NEF,76,13.91,13.63,13.7,141630.0,1944601.52,13.85,-0.15,Mutual Fund
2021-05-31,Narayani Development Bank Limited,NABBC,385,799.0,740.0,781.0,59257.0,46377589.0,727.0,54.0,Development Banks
2021-05-31,National Hydro Power Company Limited,NHPC,3859,266.0,237.0,240.0,1102511.0,270522022.0,254.0,-14.0,Hydro Power
2021-05-31,National Life Insurance Co. Ltd.,NLICL,1127,1315.0,1228.0,1261.0,146708.0,188609062.0,1292.0,-31.0,Life Insurance
2021-05-31,National Microfinance Bittiya Sanstha Ltd.,NMFBS,97,3571.0,3510.0,3510.0,3229.0,11473164.0,3568.0,-58.0,Microfinance
2021-05-31,Neco Insurance Co. Ltd.,NIL,619,1710.0,1655.0,1674.0,42885.0,72209747.0,1688.0,-14.0,Non Life Insurance
2021-05-31,Nepal Bangladesh Bank Limited,NBB,1036,399.0,383.0,384.0,328724.0,127835743.0,388.0,-4.0,Commercial Banks
2021-05-31,Nepal Bank Limited,NBL,735,450.0,436.0,436.0,200142.0,88340135.0,443.0,-7.0,Commercial Banks
2021-05-31,Nepal Credit And Commercial Bank Limited,NCCB,623,369.0,358.0,361.0,213298.0,77117682.0,364.0,-3.0,Commercial Banks
2021-05-31,Nepal Doorsanchar Comapany Limited,NTC,857,1309.0,1280.0,1281.0,77944.0,100673687.0,1314.0,-33.0,Others
2021-05-31,Nepal Finance Ltd.,NFS,251,424.0,395.0,398.0,42720.0,17337572.0,418.0,-20.0,Finance
2021-05-31,Nepal Hydro Developers Ltd.,NHDL,282,517.0,450.0,450.0,27261.0,12652924.0,493.0,-43.0,Hydro Power
2021-05-31,Nepal Infrastructure Bank Limited,NIFRA,3678,535.0,526.0,526.0,332230.0,175793236.0,530.0,-4.0,Others
2021-05-31,Nepal Insurance Co. Ltd.,NICL,785,884.0,840.0,845.0,120305.0,104265454.0,860.0,-15.0,Non Life Insurance
2021-05-31,Nepal Life Insurance Co. Ltd.,NLIC,928,2124.0,2060.0,2065.0,55517.0,115783351.0,2096.0,-31.0,Life Insurance
2021-05-31,Nepal Reinsurance Company Limited,NRIC,1753,1650.0,1559.0,1559.0,205802.0,327245011.0,1597.0,-38.0,Others
2021-05-31,Nepal SBI Bank Limited,SBI,266,417.0,408.0,408.0,64680.0,26538956.0,410.0,-2.0,Commercial Banks
2021-05-31,Nerude Laghubita Bikas Bank Limited,NLBBL,182,1750.0,1650.0,1660.0,20576.0,34297346.0,1671.0,-11.0,Microfinance
2021-05-31,Ngadi Group Power Ltd.,NGPL,866,402.0,358.0,362.0,125629.0,46732049.0,389.0,-27.0,Hydro Power
2021-05-31,NIBL Pragati Fund,NIBLPF,62,14.29,14.01,14.05,270127.0,3813080.16,14.12,-0.07,Mutual Fund
2021-05-31,NIBL Samriddhi Fund 1,NIBSF1,6,14.35,14.12,14.25,21578.0,306489.36,14.37,-0.12,Mutual Fund
2021-05-31,NIC Asia Balanced Fund,NICBF,17,13.0,12.76,12.84,63150.0,812774.5,12.9,-0.06,Mutual Fund
2021-05-31,NIC Asia Bank Ltd.,NICA,727,929.0,902.0,902.0,169234.0,154299294.0,907.0,-5.0,Commercial Banks
2021-05-31,NIC Asia Growth Fund,NICGF,71,14.17,13.88,14.1,260525.0,3668832.65,13.88,0.22,Mutual Fund
2021-05-31,NIC ASIA Laghubitta Bittiya Sanstha Limited,NICLBSL,1452,1683.0,1644.0,1650.0,43055.0,71223032.0,1658.0,-8.0,Microfinance
2021-05-31,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,NUBL,229,1695.0,1655.0,1676.0,17276.0,28999462.0,1655.0,21.0,Microfinance
2021-05-31,NLG Insurance Company Ltd.,NLG,598,1258.0,1189.0,1193.0,65150.0,79523197.0,1233.0,-40.0,Non Life Insurance
2021-05-31,NMB Microfinance Bittiya Sanstha Ltd.,NMBMF,193,1509.0,1435.0,1439.0,11304.0,16460571.0,1450.0,-11.0,Microfinance
2021-05-31,NMB 50,NMB50,27,14.15,13.85,14.11,196650.0,2773007.5,13.97,0.14,Mutual Fund
2021-05-31,NMB Bank Limited,NMB,1200,444.0,433.0,434.0,195829.0,85803243.0,438.0,-4.0,Commercial Banks
2021-05-31,NMB Hybrid Fund L-1,NMBHF1,46,12.85,12.45,12.61,140268.0,1771785.57,12.5,0.11,Mutual Fund
2021-05-31,NRN Infrastructure and Development Limited,NRN,781,750.0,717.0,717.0,75330.0,55060415.0,744.0,-27.0,Others
2021-05-31,Oriental Hotels Limited,OHL,364,525.0,485.0,486.0,45666.0,22704755.0,500.0,-14.0,Hotels
2021-05-31,Panchakanya Mai Hydropower Ltd,PMHPL,370,333.0,305.0,305.0,32837.0,10491543.0,327.0,-22.0,Hydro Power
2021-05-31,Panchthar Power Compant Limited,PPCL,341,377.0,346.0,349.0,34921.0,12467758.0,373.0,-24.0,Hydro Power
2021-05-31,Pokhara Finance Ltd.,PFL,729,408.0,381.0,390.0,178562.0,71195646.0,397.0,-7.0,Finance
2021-05-31,Prabhu Bank Limited,PRVU,909,463.0,446.0,447.0,199702.0,90353691.0,455.0,-8.0,Commercial Banks
2021-05-31,Prabhu Insurance Ltd.,PRIN,253,914.0,881.0,882.0,31603.0,28486925.0,899.0,-17.0,Non Life Insurance
2021-05-31,Prabhu Life Insurance Limited,PLI,1318,856.0,794.0,817.0,62337.0,51946961.0,834.0,-17.0,Life Insurance
2021-05-31,Premier Insurance Co. Ltd.,PIC,236,1336.0,1275.0,1280.0,26137.0,34059764.0,1310.0,-30.0,Non Life Insurance
2021-05-31,Prime Commercial Bank Ltd.,PCBL,844,462.0,450.0,450.0,211098.0,96143554.0,456.0,-6.0,Commercial Banks
2021-05-31,Prime Life Insurance Company Limited,PLIC,719,1025.0,981.0,984.0,127967.0,128670747.0,1007.0,-23.0,Life Insurance
2021-05-31,ProgressiveFinance Limited,PROFL,674,306.0,284.0,288.0,139741.0,40930864.0,297.0,-9.0,Finance
2021-05-31,Prudential Insurance Co. Ltd.,PICL,431,860.0,818.0,825.0,53013.0,44667630.0,838.0,-13.0,Non Life Insurance
2021-05-31,Radhi Bidyut Company Ltd,RADHI,4631,1256.0,1199.0,1256.0,726264.0,910800192.0,1142.0,114.0,Hydro Power
2021-05-31,Rairang Hydropower Development Company Ltd.,RRHP,298,435.0,407.0,410.0,26203.0,10929735.0,433.0,-23.0,Hydro Power
2021-05-31,Rastriya Beema Company Limited,RBCL,223,23256.0,21455.0,21500.0,2974.0,65709886.0,22970.0,-1470.0,Non Life Insurance
2021-05-31,Rastriya Beema Company Limited Promoter Share,,75,18400.0,17350.0,17500.0,2020.0,35875910.0,18050.0,-550.0,
2021-05-31,RASUWAGADHI HYDROPOWER COMPANY LIMITED,RHPL,1323,532.0,478.0,485.0,158057.0,77388318.0,507.0,-22.0,Hydro Power
2021-05-31,Reliance Finance Ltd.,RLFL,766,394.0,368.0,370.0,225604.0,85936306.0,375.0,-5.0,Finance
2021-05-31,Reliance Life Insurance Limited,RLI,1142,750.0,716.0,720.0,74732.0,55128975.0,734.0,-14.0,Life Insurance
2021-05-31,Ridi Hydropower Development Company Ltd.,RHPC,771,420.0,367.0,368.0,148067.0,56758479.0,400.0,-32.0,Hydro Power
2021-05-31,RMDC Laghubitta Bittiya Sanstha Ltd.,RMDC,414,1350.0,1317.0,1325.0,57968.0,76761851.0,1324.0,1.0,Microfinance
2021-05-31,RSDC Laghubitta Bittiya Sanstha Ltd.,RSDC,349,885.0,851.0,874.0,21524.0,18774362.0,861.0,13.0,Microfinance
2021-05-31,Ru Ru Jalbidhyut Pariyojana Limited,RURU,270,1070.0,1011.0,1016.0,8268.0,8611004.0,1052.0,-36.0,Hydro Power
2021-05-31,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,SABSL,96,1800.0,1761.0,1765.0,5080.0,9014703.0,1788.0,-23.0,Microfinance
2021-05-31,Sadhana Laghubitta Bittiya Sanstha Limited,SDLBSL,241,1998.0,1791.0,1791.0,8598.0,15621167.0,1903.0,-112.0,Microfinance
2021-05-31,Sagarmatha Insurance Co. Ltd.,SIC,176,1667.0,1632.0,1639.0,9803.0,16151752.0,1659.0,-20.0,Non Life Insurance
2021-05-31,Salt Trading Corporation,STC,313,11880.0,11151.0,11170.0,4776.0,54091573.0,11651.0,-481.0,Tradings
2021-05-31,Samata Gharelu Laghubitta Bittiya Sanstha Limited,SMATA,84,1665.0,1630.0,1630.0,3767.0,6198908.0,1636.0,-6.0,Microfinance
2021-05-31,Samriddhi Finance Company Limited,SFCL,779,376.0,348.0,348.0,172976.0,61919359.0,349.0,-1.0,Finance
2021-05-31,Samudayik Laghubitta Bittiya Sanstha Limited,SLBSL,70,1519.0,1481.0,1498.0,2653.0,3982490.0,1490.0,8.0,Microfinance
2021-05-31,Sana Kisan Bikas Bank Ltd,SKBBL,279,1660.0,1630.0,1636.0,18245.0,29997967.0,1635.0,1.0,Microfinance
2021-05-31,Sanima Bank Limited,SANIMA,1346,460.0,442.0,444.0,319523.0,143553846.0,447.0,-3.0,Commercial Banks
2021-05-31,Sanima Equity Fund,SAEF,107,16.0,15.76,15.82,586308.0,9340524.9,15.81,0.01,Mutual Fund
2021-05-31,Sanima General Insurance Limited,SGI,1052,840.0,810.0,814.0,63191.0,52215203.0,812.0,2.0,Non Life Insurance
2021-05-31,Sanima Large Cap Fund,SLCF,130,10.12,10.0,10.07,127740.0,1286695.8,10.05,0.02,Mutual Fund
2021-05-31,Sanima Mai Hydropower Ltd.,SHPC,1579,500.0,455.0,475.0,431837.0,204878942.0,495.0,-20.0,Hydro Power
2021-05-31,SANJEN JALAVIDHYUT COMPANY LIMITED,SJCL,1267,510.0,464.0,465.0,117882.0,56346720.0,496.0,-31.0,Hydro Power
2021-05-31,Saptakoshi Development Bank Ltd,SAPDBL,546,329.0,311.0,311.0,142267.0,45632573.0,315.0,-4.0,Development Banks
2021-05-31,Sarathi Nepal Laghubitta Bittiya Sanstha Limited,SNLB,54,1701.0,1681.0,1681.0,6403.0,10813830.0,1695.0,-14.0,Microfinance
2021-05-31,Shangrila Development Bank Ltd.,SADBL,1113,357.0,330.0,333.0,302872.0,103578406.0,340.0,-7.0,Development Banks
2021-05-31,Shikhar Insurance Co. Ltd.,SICL,755,2097.0,2035.0,2040.0,53047.0,109501344.0,2070.0,-30.0,Non Life Insurance
2021-05-31,Shine Resunga Development Bank Ltd.,SHINE,1613,390.0,355.0,359.0,363733.0,134469683.0,366.0,-7.0,Development Banks
2021-05-31,Shiva Shree Hydropower Ltd,SSHL,1025,340.0,299.0,302.0,276653.0,85477878.0,324.0,-22.0,Hydro Power
2021-05-31,SHIVAM CEMENTS LTD,SHIVM,502,1500.0,1455.0,1460.0,38184.0,56176039.0,1485.0,-25.0,Manufacturing And Processing
2021-05-31,Shree Investment Finance Co. Ltd.,SIFC,245,364.0,341.0,345.0,76042.0,26914254.0,358.0,-13.0,Finance
2021-05-31,Siddhartha Bank Limited,SBL,803,460.0,445.0,445.0,244174.0,110639270.0,447.0,-2.0,Commercial Banks
2021-05-31,Siddhartha Equity Fund,SEF,91,13.3,13.06,13.07,554255.0,7280269.83,13.1,-0.03,Mutual Fund
2021-05-31,Siddhartha Insurance Ltd.,SIL,247,1220.0,1170.0,1180.0,19766.0,23529117.0,1207.0,-27.0,Non Life Insurance
2021-05-31,Siddhartha Investment Growth Scheme - 2,SIGS2,43,13.79,13.43,13.59,509500.0,6916427.0,13.4,0.19,Mutual Fund
2021-05-31,Sindhu Bikash Bank Ltd,SINDU,795,350.0,319.0,325.0,149150.0,49970147.0,334.0,-9.0,Development Banks
2021-05-31,Singati Hydro Energy Limited,SHEL,711,440.0,428.0,428.0,21638.0,9335241.0,439.0,-11.0,Hydro Power
2021-05-31,Soaltee Hotel Limited,SHL,1306,256.0,239.0,240.0,282754.0,69835959.0,233.0,7.0,Hotels
2021-05-31,Standard Chartered Bank Limited,SCB,381,601.0,591.0,592.0,43984.0,26194921.0,597.0,-5.0,Commercial Banks
2021-05-31,Summit Laghubitta Bittiya Sanstha Limited,SMFDB,130,1770.0,1700.0,1715.0,11303.0,19524629.0,1765.0,-50.0,Microfinance
2021-05-31,Sunrise Bank Limited,SRBL,729,346.0,330.0,330.0,198341.0,66894326.0,337.0,-7.0,Commercial Banks
2021-05-31,Sunrise First Mutual Fund,SFMF,71,15.03,14.9,14.9,441600.0,6606045.0,14.87,0.03,Mutual Fund
2021-05-31,Support Microfinance Bittiya Sanstha Ltd.,SMB,59,2520.0,2425.0,2435.0,2418.0,5978714.0,2422.0,13.0,Microfinance
2021-05-31,Surya Life Insurance Company Limited,SLICL,965,1039.0,982.0,988.0,108340.0,108472162.0,1025.0,-37.0,Life Insurance
2021-05-31,Suryodaya Laghubitta Bittiya Sanstha Ltd.,SLBS,74,1809.0,1704.0,1736.0,3810.0,6709613.0,1704.0,32.0,Microfinance
2021-05-31,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,131,1760.0,1730.0,1730.0,34635.0,60321212.0,1740.0,-10.0,Microfinance
2021-05-31,Swabhimaan Laghubitta Bittiya Sanstha Limited,SMFBS,85,2500.0,2445.0,2465.0,5012.0,12402263.0,2445.0,20.0,Microfinance
2021-05-31,Swarojgar Laghu Bitta Bikas Bank Ltd.,SLBBL,145,1519.0,1464.0,1471.0,15207.0,22597310.0,1501.0,-30.0,Microfinance
2021-05-31,Synergy Power Development Ltd.,SPDL,1235,451.0,402.0,405.0,254624.0,106353305.0,431.0,-26.0,Hydro Power
2021-05-31,Taragaon Regency Hotel Limited,TRH,465,360.0,342.0,343.0,56482.0,19766963.0,343.0,0.0,Hotels
2021-05-31,Unilever Nepal Limited,UNL,8,20300.0,20000.0,20300.0,80.0,1609990.0,20200.0,100.0,Manufacturing And Processing
2021-05-31,Union Hydropower Limited,UNHPL,706,297.0,265.0,266.0,127437.0,34425858.0,283.0,-17.0,Hydro Power
2021-05-31,United IDI Mardi RB Hydropower Limited.,UMRH,492,555.0,490.0,493.0,34749.0,18002854.0,520.0,-27.0,Hydro Power
2021-05-31,United Insurance Co. (Nepal) Ltd.,UIC,932,810.0,755.0,765.0,149525.0,117697721.0,785.0,-20.0,Non Life Insurance
2021-05-31,United Modi Hydropower Ltd.,UMHL,2379,357.0,326.0,331.0,721945.0,244280077.0,350.0,-19.0,Hydro Power
2021-05-31,UNIVERSAL POWER COMPANY LTD,UPCL,1693,317.0,276.0,282.0,352542.0,101801865.0,302.0,-20.0,Hydro Power
2021-05-31,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,USLB,57,2314.0,2250.0,2250.0,2354.0,5339666.0,2269.0,-19.0,Microfinance
2021-05-31,Upper Tamakoshi Hydropower Ltd,UPPER,2184,817.0,787.0,788.0,238249.0,189967887.0,808.0,-20.0,Hydro Power
2021-05-31,Vijaya laghubitta Bittiya Sanstha Ltd.,VLBS,98,1818.0,1786.0,1790.0,5572.0,10034387.0,1800.0,-10.0,Microfinance
2021-05-31,Womi Microfinance Bittiya Sanstha Ltd.,WOMI,195,1652.0,1610.0,1617.0,10670.0,17386739.0,1635.0,-18.0,Microfinance
2021-06-01,10% Laxmi Bank Debenture 2086,LBLD86,1,1050.0,1050.0,1050.0,25.0,26250.0,1047.0,3.0,Corporate Debenture
2021-06-01,10% Nabil Debenture 2082,NBLD82,3,1050.0,1033.0,1050.0,65.0,67825.0,1047.0,3.0,Corporate Debenture
2021-06-01,10% Sanima Bank Limited Debenture,,1,1052.0,1052.0,1052.0,15.0,15780.0,1053.0,-1.0,
2021-06-01,10.25% NBBL Debenture 2085,NBBD2085,3,1070.0,1060.0,1070.0,75.0,79875.0,1060.0,10.0,Corporate Debenture
2021-06-01,10.25% NIC Asia Debenture 2083/84,NICD83/84,2,1084.0,1080.0,1084.0,125.0,135400.0,1063.0,21.0,Corporate Debenture
2021-06-01,10.25% SBL Debenture 2083,SBLD83,1,1055.0,1055.0,1055.0,25.0,26375.0,1060.0,-5.0,Corporate Debenture
2021-06-01,10.35% Agricultural Bank Debenture 2083,ADBLD83,8,1085.0,1070.0,1085.0,235.0,252800.0,1065.0,20.0,Corporate Debenture
2021-06-01,11% NIC Asia Debenture 082/83,NICAD8283,2,1125.0,1110.0,1125.0,65.0,72525.0,1130.0,-5.0,Corporate Debenture
2021-06-01,12% ICFC Finance Limited Debenture 2083,ICFCD83,1,1237.0,1237.0,1237.0,100.0,123700.0,1213.0,24.0,Corporate Debenture
2021-06-01,9% NIC Asia Debenture 2081/82,,1,1025.0,1025.0,1025.0,25.0,25625.0,1021.0,4.0,
2021-06-01,9.5% Manjushree Finance Limited Debenture 2085,MFLD85,5,1030.0,1025.0,1030.0,100.0,102750.0,1029.0,1.0,Corporate Debenture
2021-06-01,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,ACLBSL,107,1600.0,1586.0,1597.0,3534.0,5628520.0,1594.0,3.0,Microfinance
2021-06-01,Agriculture Development Bank Limited,ADBL,512,442.0,434.0,437.0,72507.0,31705933.0,442.0,-5.0,Commercial Banks
2021-06-01,Ajod Insurance Limited,AIL,665,976.0,901.0,920.0,35680.0,32931406.0,930.0,-10.0,Non Life Insurance
2021-06-01,Ankhu Khola Jalvidhyut Company Ltd,AKJCL,425,275.0,247.0,256.0,41633.0,10721346.0,267.0,-11.0,Hydro Power
2021-06-01,Api Power Company Ltd.,API,1567,376.0,359.0,364.0,338878.0,123744135.0,364.0,0.0,Hydro Power
2021-06-01,Arun Kabeli Power Ltd.,AKPL,1643,441.0,415.0,435.0,366669.0,158426740.0,427.0,8.0,Hydro Power
2021-06-01,Arun Valley Hydropower Development Co. Ltd.,AHPC,1214,440.0,412.0,424.0,271733.0,115948457.0,430.0,-6.0,Hydro Power
2021-06-01,Asha Laghubitta Bittiya Sanstha Ltd,ALBSL,93,1796.0,1722.0,1773.0,4452.0,7886677.0,1785.0,-12.0,Microfinance
2021-06-01,Asian Life Insurance Co. Limited,ALICL,791,1510.0,1460.0,1476.0,110641.0,163740717.0,1500.0,-24.0,Life Insurance
2021-06-01,Bank of Kathmandu Ltd.,BOKL,612,347.0,338.0,340.0,117575.0,40175082.0,344.0,-4.0,Commercial Banks
2021-06-01,Barun Hydropower Co. Ltd.,BARUN,469,448.0,407.0,427.0,76293.0,32770658.0,425.0,2.0,Hydro Power
2021-06-01,Best Finance Company Ltd.,BFC,411,314.0,300.0,303.0,65439.0,20084378.0,309.0,-6.0,Finance
2021-06-01,Bishal Bazar Company Limited,BBC,44,6920.0,6752.0,6820.0,1468.0,10008936.0,6889.0,-69.0,Tradings
2021-06-01,Bottlers Nepal (Terai) Limited,BNT,9,10710.0,10500.0,10502.0,206.0,2167372.0,10500.0,2.0,Manufacturing And Processing
2021-06-01,Butwal Power Company Limited,BPCL,1252,539.0,500.0,515.0,174019.0,90622525.0,519.0,-4.0,Hydro Power
2021-06-01,Central Finance Co. Ltd.,CFCL,457,372.0,341.0,344.0,86471.0,30272792.0,355.0,-11.0,Finance
2021-06-01,Century Commercial Bank Ltd.,CCBL,982,270.0,259.0,260.0,313952.0,82397928.0,267.0,-7.0,Commercial Banks
2021-06-01,Chandragiri Hills Limited,CGH,626,1750.0,1700.0,1709.0,21442.0,36769070.0,1749.0,-40.0,Others
2021-06-01,Chhimek Laghubitta Bikas Bank Limited,CBBL,388,1780.0,1749.0,1751.0,23833.0,41969015.0,1760.0,-9.0,Microfinance
2021-06-01,Chhyangdi Hydropower Ltd.,CHL,453,405.0,380.0,390.0,67819.0,26559432.0,400.0,-10.0,Hydro Power
2021-06-01,Chilime Hydropower Company Limited,CHCL,1049,721.0,696.0,707.0,203686.0,143817055.0,715.0,-8.0,Hydro Power
2021-06-01,Citizen Bank International Limited,CZBIL,697,350.0,337.0,340.0,184840.0,63077471.0,342.0,-2.0,Commercial Banks
2021-06-01,Citizen Investment Trust,,555,3990.0,3911.0,3921.0,16428.0,64802940.0,3961.0,-40.0,
2021-06-01,Citizens Mutual Fund -1,CMF1,33,11.58,11.37,11.38,159267.0,1822326.5,11.46,-0.08,Mutual Fund
2021-06-01,CITIZENS MUTUAL FUND 2,CMF2,31,12.4,12.01,12.4,61450.0,747261.0,12.25,0.15,Mutual Fund
2021-06-01,Civil Bank Ltd,CBL,751,275.0,266.0,268.0,162907.0,43808409.0,270.0,-2.0,Commercial Banks
2021-06-01,Civil Laghubitta Bittiya Sanstha Ltd.,CLBSL,59,1408.0,1359.0,1372.0,2076.0,2858551.0,1385.0,-13.0,Microfinance
2021-06-01,Corporate Development Bank Limited,CORBL,42,745.0,730.0,730.0,3388.0,2502400.0,733.0,-3.0,Development Banks
2021-06-01,Deprosc Laghubitta Bittiya Sanstha Limited,DDBL,322,1750.0,1706.0,1724.0,14603.0,25221275.0,1732.0,-8.0,Microfinance
2021-06-01,Dibyashwori Hydropower Ltd.,DHPL,545,261.0,244.0,246.0,70813.0,17764164.0,259.0,-13.0,Hydro Power
2021-06-01,Everest Bank Limited,EBL,307,736.0,725.0,728.0,39947.0,29095798.0,730.0,-2.0,Commercial Banks
2021-06-01,Everest Insurance Co. Ltd.,EIC,233,798.0,746.0,749.0,30267.0,22778687.0,760.0,-11.0,Non Life Insurance
2021-06-01,Everest Insurance Co. Ltd. Promoter Share,,22,391.0,374.0,381.0,31266.0,11927824.0,386.0,-5.0,
2021-06-01,Excel Development Bank Ltd.,EDBL,179,638.0,613.0,629.0,20114.0,12568573.0,627.0,2.0,Development Banks
2021-06-01,First Micro Finance Development Bank Ltd.,FMDBL,335,835.0,819.0,821.0,34382.0,28421695.0,825.0,-4.0,Microfinance
2021-06-01,Forward Community Microfinance Bittiya Sanstha Ltd.,FOWAD,139,2790.0,2731.0,2747.0,4832.0,13270053.0,2761.0,-14.0,Microfinance
2021-06-01,Ganapati Microfinance Bittiya Sanstha Limited,GMFBS,61,1698.0,1657.0,1690.0,1692.0,2820033.0,1665.0,25.0,Microfinance
2021-06-01,Garima Bikas Bank Limited,GBBL,1451,453.0,431.0,438.0,249386.0,109323348.0,443.0,-5.0,Development Banks
2021-06-01,General Insurance Company Nepal Ltd,GIC,413,759.0,735.0,741.0,20275.0,15062685.0,754.0,-13.0,Non Life Insurance
2021-06-01,Ghalemdi Hydro Limited,GHL,284,282.0,260.0,268.0,22902.0,6211908.0,278.0,-10.0,Hydro Power
2021-06-01,Global IME Bank Limited,GBIME,1108,443.0,432.0,438.0,157634.0,69128956.0,442.0,-4.0,Commercial Banks
2021-06-01,Global IME Laghubitta Bittiya Sanstha Ltd.,GILB,144,2754.0,2686.0,2735.0,12744.0,34809285.0,2700.0,35.0,Microfinance
2021-06-01,Global IME Samunnat Scheme-1,GIMES1,54,18.45,18.08,18.2,379823.0,6920679.19,18.33,-0.13,Mutual Fund
2021-06-01,Goodwill Finance Co. Ltd.,GFCL,282,456.0,432.0,436.0,64709.0,28601284.0,448.0,-12.0,Finance
2021-06-01,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,GBLBS,667,1320.0,1277.0,1296.0,66508.0,86866220.0,1290.0,6.0,Microfinance
2021-06-01,Green Development Bank Ltd.,GRDBL,231,316.0,302.0,308.0,40348.0,12443401.0,309.0,-1.0,Development Banks
2021-06-01,GreenLife Hydropower Limited,GLH,544,390.0,378.0,381.0,20792.0,7957424.0,388.0,-7.0,Hydro Power
2021-06-01,Guheshowori Merchant Bank & Finance Co. Ltd.,GMFIL,332,387.0,369.0,376.0,74196.0,28024536.0,370.0,6.0,Finance
2021-06-01,Gurans Laghubitta Bittiya Sanstha Limited,GLBSL,60,1987.0,1895.0,1945.0,2114.0,4073602.0,1916.0,29.0,Microfinance
2021-06-01,Gurans Life Insurance Company Ltd.,GLICL,450,855.0,820.0,830.0,59703.0,49678877.0,843.0,-13.0,Life Insurance
2021-06-01,Gurkhas Finance Ltd.,GUFL,500,853.0,740.0,853.0,104723.0,82703404.0,790.0,63.0,Finance
2021-06-01,Himal Dolakha Hydropower Company Limited,HDHPC,1254,260.0,239.0,245.0,357734.0,88183629.0,251.0,-6.0,Hydro Power
2021-06-01,Himalaya Urja Bikas Company Limited,HURJA,246,389.0,366.0,375.0,23340.0,8773681.0,378.0,-3.0,Hydro Power
2021-06-01,Himalayan Distillery Limited,HDL,329,4475.0,4385.0,4398.0,13680.0,60327475.0,4432.0,-34.0,Manufacturing And Processing
2021-06-01,Himalayan General Insurance Co. Ltd,HGI,246,759.0,730.0,742.0,36526.0,27193741.0,752.0,-10.0,Non Life Insurance
2021-06-01,Himalayan Power Partner Ltd.,HPPL,456,424.0,407.0,418.0,53377.0,22095769.0,416.0,2.0,Hydro Power
2021-06-01,Hydorelectricity Investment and Development Company Ltd,HIDCL,2401,580.0,555.0,558.0,269611.0,152513256.0,567.0,-9.0,Others
2021-06-01,ICFC Finance Limited,ICFC,517,430.0,407.0,417.0,125904.0,52435121.0,415.0,2.0,Finance
2021-06-01,IME General Insurance Ltd.,IGI,339,1335.0,1294.0,1315.0,32241.0,42180368.0,1318.0,-3.0,Non Life Insurance
2021-06-01,Infinity Laghubitta Bittiya Sanstha Limited,ILBS,90,1799.0,1755.0,1784.0,5010.0,8959019.0,1787.0,-3.0,Microfinance
2021-06-01,Janaki Finance Ltd.,JFL,430,363.0,339.0,353.0,85395.0,29909829.0,341.0,12.0,Finance
2021-06-01,Janautthan Samudayic Laghubitta Bikas Bank Ltd.,JSLBB,118,3360.0,3302.0,3340.0,3423.0,11395745.0,3365.0,-25.0,Microfinance
2021-06-01,Joshi Hydropower Development Company Ltd,JOSHI,507,264.0,245.0,253.0,54166.0,13697055.0,264.0,-11.0,Hydro Power
2021-06-01,Jyoti Bikas Bank Limited,JBBL,2532,385.0,360.0,371.0,426765.0,159374657.0,372.0,-1.0,Development Banks
2021-06-01,Jyoti Life Insurance Ltd,JLI,859,860.0,821.0,825.0,17071.0,14169382.0,833.0,-8.0,Life Insurance
2021-06-01,Kalika Microcredit Development Bank Ltd.,KMCDB,77,1435.0,1400.0,1412.0,6455.0,9209054.0,1426.0,-14.0,Microfinance
2021-06-01,Kalika power Company Ltd,KPCL,883,451.0,405.0,451.0,155250.0,68537530.0,410.0,41.0,Hydro Power
2021-06-01,Kamana Sewa Bikas Bank Limited,KSBBL,1085,455.0,433.0,440.0,177595.0,78409016.0,446.0,-6.0,Development Banks
